# format: as|source|type
# date: 20150802
# name: as2type
# exe: type-convert-amogh.pl
# files: /project/as2org/20150801/asclass/exp-sets/20150801.merged.class.txt
# types: Content|Enterprise|Transit/Access
59356|CAIDA_class|Transit/Access
59357|CAIDA_class|Enterprise
59361|CAIDA_class|Enterprise
59362|CAIDA_class|Enterprise
59364|CAIDA_class|Transit/Access
59365|CAIDA_class|Enterprise
59366|CAIDA_class|Enterprise
59367|CAIDA_class|Transit/Access
59368|CAIDA_class|Transit/Access
59370|peerDB_class|Content
59371|CAIDA_class|Enterprise
59372|CAIDA_class|Enterprise
59374|CAIDA_class|Content
59375|CAIDA_class|Transit/Access
59376|CAIDA_class|Transit/Access
59380|CAIDA_class|Enterprise
59381|CAIDA_class|Transit/Access
59382|CAIDA_class|Enterprise
59383|CAIDA_class|Enterprise
59393|CAIDA_class|Enterprise
59394|CAIDA_class|Enterprise
59395|peerDB_class|Transit/Access
59396|CAIDA_class|Transit/Access
59397|CAIDA_class|Transit/Access
59398|CAIDA_class|Enterprise
59399|CAIDA_class|Enterprise
59400|CAIDA_class|Enterprise
59401|CAIDA_class|Enterprise
59402|CAIDA_class|Transit/Access
59403|CAIDA_class|Enterprise
59404|CAIDA_class|Transit/Access
59406|CAIDA_class|Transit/Access
59409|CAIDA_class|Enterprise
59410|peerDB_class|Content
59411|CAIDA_class|Enterprise
59412|CAIDA_class|Enterprise
59413|CAIDA_class|Enterprise
59414|peerDB_class|Content
59415|CAIDA_class|Enterprise
59416|CAIDA_class|Enterprise
59417|CAIDA_class|Enterprise
59419|CAIDA_class|Enterprise
59420|CAIDA_class|Enterprise
59421|CAIDA_class|Enterprise
59423|CAIDA_class|Enterprise
59424|CAIDA_class|Transit/Access
59426|CAIDA_class|Enterprise
59427|CAIDA_class|Enterprise
59429|CAIDA_class|Enterprise
59430|CAIDA_class|Enterprise
59431|CAIDA_class|Content
59432|CAIDA_class|Transit/Access
59433|CAIDA_class|Enterprise
59434|CAIDA_class|Enterprise
59436|CAIDA_class|Enterprise
59439|peerDB_class|Content
59440|CAIDA_class|Transit/Access
59441|CAIDA_class|Content
59442|CAIDA_class|Enterprise
59443|CAIDA_class|Transit/Access
59444|CAIDA_class|Content
59446|CAIDA_class|Enterprise
59448|CAIDA_class|Enterprise
59449|CAIDA_class|Enterprise
59451|CAIDA_class|Enterprise
59452|CAIDA_class|Enterprise
59454|CAIDA_class|Enterprise
59455|peerDB_class|Transit/Access
59457|CAIDA_class|Transit/Access
59458|CAIDA_class|Enterprise
59459|CAIDA_class|Enterprise
59460|CAIDA_class|Transit/Access
59461|CAIDA_class|Transit/Access
59462|CAIDA_class|Enterprise
59463|CAIDA_class|Transit/Access
59465|CAIDA_class|Enterprise
59466|CAIDA_class|Transit/Access
59467|CAIDA_class|Enterprise
59468|CAIDA_class|Enterprise
59469|peerDB_class|Transit/Access
59471|CAIDA_class|Enterprise
59472|CAIDA_class|Enterprise
59473|CAIDA_class|Transit/Access
59475|CAIDA_class|Transit/Access
59476|CAIDA_class|Transit/Access
59477|CAIDA_class|Enterprise
59478|CAIDA_class|Transit/Access
59479|CAIDA_class|Transit/Access
59480|CAIDA_class|Enterprise
59481|CAIDA_class|Transit/Access
59482|CAIDA_class|Transit/Access
59483|CAIDA_class|Enterprise
59485|CAIDA_class|Enterprise
59487|CAIDA_class|Enterprise
59488|CAIDA_class|Enterprise
59489|CAIDA_class|Enterprise
59490|CAIDA_class|Enterprise
59491|CAIDA_class|Content
59492|CAIDA_class|Enterprise
59494|CAIDA_class|Transit/Access
59495|CAIDA_class|Enterprise
59496|CAIDA_class|Enterprise
59497|peerDB_class|Transit/Access
59498|CAIDA_class|Transit/Access
59499|CAIDA_class|Transit/Access
59500|CAIDA_class|Enterprise
59501|CAIDA_class|Enterprise
59502|CAIDA_class|Transit/Access
59503|CAIDA_class|Enterprise
59504|CAIDA_class|Content
59506|CAIDA_class|Transit/Access
59507|peerDB_class|Transit/Access
59508|CAIDA_class|Transit/Access
59509|CAIDA_class|Enterprise
59511|CAIDA_class|Enterprise
59512|CAIDA_class|Enterprise
59513|CAIDA_class|Enterprise
59514|CAIDA_class|Transit/Access
59515|CAIDA_class|Transit/Access
59516|CAIDA_class|Enterprise
59517|CAIDA_class|Transit/Access
59518|CAIDA_class|Enterprise
59519|CAIDA_class|Enterprise
59520|CAIDA_class|Enterprise
59521|CAIDA_class|Transit/Access
59522|CAIDA_class|Enterprise
59523|CAIDA_class|Transit/Access
59524|CAIDA_class|Enterprise
59525|CAIDA_class|Enterprise
59526|CAIDA_class|Enterprise
59527|CAIDA_class|Transit/Access
59528|CAIDA_class|Enterprise
59529|CAIDA_class|Enterprise
59530|CAIDA_class|Enterprise
59531|CAIDA_class|Transit/Access
59533|CAIDA_class|Transit/Access
59534|CAIDA_class|Enterprise
59535|CAIDA_class|Enterprise
59536|CAIDA_class|Enterprise
59538|CAIDA_class|Enterprise
59541|CAIDA_class|Enterprise
59542|CAIDA_class|Enterprise
59543|CAIDA_class|Transit/Access
59545|peerDB_class|Transit/Access
59546|CAIDA_class|Enterprise
59547|CAIDA_class|Transit/Access
59548|CAIDA_class|Enterprise
59549|CAIDA_class|Enterprise
59550|peerDB_class|Transit/Access
59551|CAIDA_class|Enterprise
59552|CAIDA_class|Enterprise
59553|CAIDA_class|Enterprise
59554|peerDB_class|Transit/Access
59556|CAIDA_class|Enterprise
59557|CAIDA_class|Enterprise
59558|CAIDA_class|Enterprise
59559|CAIDA_class|Transit/Access
59560|peerDB_class|Transit/Access
59561|CAIDA_class|Enterprise
59562|CAIDA_class|Enterprise
59564|CAIDA_class|Enterprise
59565|CAIDA_class|Content
59566|CAIDA_class|Transit/Access
59567|CAIDA_class|Transit/Access
59568|CAIDA_class|Enterprise
59570|CAIDA_class|Enterprise
59571|CAIDA_class|Enterprise
59572|CAIDA_class|Enterprise
59573|CAIDA_class|Transit/Access
59574|CAIDA_class|Enterprise
59575|CAIDA_class|Enterprise
59579|CAIDA_class|Enterprise
59580|CAIDA_class|Enterprise
59581|CAIDA_class|Transit/Access
59582|CAIDA_class|Enterprise
59583|CAIDA_class|Transit/Access
59584|CAIDA_class|Enterprise
59585|CAIDA_class|Enterprise
59586|CAIDA_class|Enterprise
59587|CAIDA_class|Transit/Access
59588|CAIDA_class|Enterprise
59589|CAIDA_class|Enterprise
59590|CAIDA_class|Enterprise
59591|CAIDA_class|Transit/Access
59593|CAIDA_class|Enterprise
59594|CAIDA_class|Enterprise
59595|CAIDA_class|Transit/Access
59596|CAIDA_class|Enterprise
59597|CAIDA_class|Transit/Access
59599|CAIDA_class|Transit/Access
59600|CAIDA_class|Enterprise
59601|CAIDA_class|Enterprise
59602|CAIDA_class|Enterprise
59603|CAIDA_class|Enterprise
59604|CAIDA_class|Enterprise
59605|peerDB_class|Transit/Access
59606|CAIDA_class|Enterprise
59607|CAIDA_class|Transit/Access
59608|CAIDA_class|Transit/Access
59610|CAIDA_class|Enterprise
59611|CAIDA_class|Transit/Access
59612|CAIDA_class|Transit/Access
59613|CAIDA_class|Enterprise
59614|CAIDA_class|Enterprise
59615|CAIDA_class|Enterprise
59616|CAIDA_class|Transit/Access
59617|CAIDA_class|Enterprise
59618|CAIDA_class|Enterprise
59619|CAIDA_class|Enterprise
59620|peerDB_class|Content
59622|CAIDA_class|Transit/Access
59623|CAIDA_class|Transit/Access
59624|CAIDA_class|Transit/Access
59627|CAIDA_class|Content
59628|CAIDA_class|Transit/Access
59630|CAIDA_class|Transit/Access
59631|CAIDA_class|Transit/Access
59632|CAIDA_class|Enterprise
59634|CAIDA_class|Enterprise
59635|CAIDA_class|Enterprise
59636|CAIDA_class|Enterprise
59637|CAIDA_class|Enterprise
59639|CAIDA_class|Transit/Access
59640|CAIDA_class|Enterprise
59641|CAIDA_class|Enterprise
59644|CAIDA_class|Enterprise
59646|CAIDA_class|Enterprise
59647|CAIDA_class|Transit/Access
59648|CAIDA_class|Enterprise
59649|CAIDA_class|Transit/Access
59650|CAIDA_class|Transit/Access
59652|CAIDA_class|Transit/Access
59653|CAIDA_class|Enterprise
59654|CAIDA_class|Transit/Access
59655|CAIDA_class|Enterprise
59656|CAIDA_class|Enterprise
59657|CAIDA_class|Enterprise
59658|CAIDA_class|Enterprise
59659|CAIDA_class|Enterprise
59660|CAIDA_class|Enterprise
59661|CAIDA_class|Transit/Access
59662|CAIDA_class|Enterprise
59663|CAIDA_class|Transit/Access
59664|CAIDA_class|Transit/Access
59665|CAIDA_class|Transit/Access
59666|CAIDA_class|Transit/Access
59668|CAIDA_class|Transit/Access
59669|CAIDA_class|Enterprise
59670|CAIDA_class|Enterprise
59671|CAIDA_class|Transit/Access
59672|CAIDA_class|Enterprise
59675|CAIDA_class|Transit/Access
59676|CAIDA_class|Enterprise
59677|CAIDA_class|Enterprise
59679|CAIDA_class|Enterprise
59680|CAIDA_class|Enterprise
59681|CAIDA_class|Enterprise
59682|peerDB_class|Transit/Access
59684|CAIDA_class|Transit/Access
59685|CAIDA_class|Enterprise
59686|CAIDA_class|Transit/Access
59687|CAIDA_class|Enterprise
59688|CAIDA_class|Enterprise
59689|peerDB_class|Content
59690|CAIDA_class|Enterprise
59691|CAIDA_class|Transit/Access
59692|CAIDA_class|Enterprise
59693|CAIDA_class|Transit/Access
59694|CAIDA_class|Enterprise
59695|CAIDA_class|Enterprise
59696|CAIDA_class|Transit/Access
59698|CAIDA_class|Enterprise
59699|peerDB_class|Transit/Access
59700|CAIDA_class|Enterprise
59701|CAIDA_class|Transit/Access
59702|CAIDA_class|Transit/Access
59703|CAIDA_class|Enterprise
59705|CAIDA_class|Enterprise
59707|CAIDA_class|Enterprise
59708|CAIDA_class|Enterprise
59709|CAIDA_class|Enterprise
59711|CAIDA_class|Content
59713|CAIDA_class|Transit/Access
59715|CAIDA_class|Enterprise
59717|CAIDA_class|Enterprise
59718|CAIDA_class|Enterprise
59720|CAIDA_class|Transit/Access
59722|CAIDA_class|Enterprise
59723|CAIDA_class|Transit/Access
59724|CAIDA_class|Enterprise
59725|CAIDA_class|Enterprise
59726|CAIDA_class|Enterprise
59727|CAIDA_class|Transit/Access
59728|CAIDA_class|Enterprise
59729|CAIDA_class|Content
59730|CAIDA_class|Transit/Access
59731|CAIDA_class|Transit/Access
59732|CAIDA_class|Enterprise
59733|CAIDA_class|Enterprise
59734|CAIDA_class|Enterprise
59735|CAIDA_class|Enterprise
59737|CAIDA_class|Enterprise
59738|CAIDA_class|Enterprise
59739|CAIDA_class|Enterprise
59740|CAIDA_class|Enterprise
59741|peerDB_class|Content
59742|CAIDA_class|Enterprise
59743|CAIDA_class|Transit/Access
59744|CAIDA_class|Enterprise
59745|CAIDA_class|Transit/Access
59746|CAIDA_class|Enterprise
59747|CAIDA_class|Enterprise
59748|CAIDA_class|Transit/Access
59749|CAIDA_class|Transit/Access
59750|CAIDA_class|Transit/Access
59752|peerDB_class|Content
59753|CAIDA_class|Enterprise
59754|CAIDA_class|Transit/Access
59755|CAIDA_class|Transit/Access
59756|CAIDA_class|Enterprise
59757|CAIDA_class|Enterprise
59758|peerDB_class|Content
59760|CAIDA_class|Enterprise
59761|CAIDA_class|Transit/Access
59762|CAIDA_class|Enterprise
59763|CAIDA_class|Transit/Access
59765|CAIDA_class|Enterprise
59766|CAIDA_class|Transit/Access
59767|CAIDA_class|Transit/Access
59768|CAIDA_class|Enterprise
59769|CAIDA_class|Enterprise
59770|CAIDA_class|Transit/Access
59771|CAIDA_class|Transit/Access
59772|CAIDA_class|Transit/Access
59775|CAIDA_class|Transit/Access
59776|CAIDA_class|Transit/Access
59777|CAIDA_class|Transit/Access
59778|CAIDA_class|Enterprise
59779|CAIDA_class|Transit/Access
59780|CAIDA_class|Enterprise
59781|CAIDA_class|Enterprise
59782|CAIDA_class|Transit/Access
59784|CAIDA_class|Transit/Access
59785|CAIDA_class|Enterprise
59786|CAIDA_class|Enterprise
59789|CAIDA_class|Enterprise
59791|CAIDA_class|Enterprise
59792|CAIDA_class|Enterprise
59793|CAIDA_class|Transit/Access
59794|CAIDA_class|Transit/Access
59795|CAIDA_class|Enterprise
59796|CAIDA_class|Content
59797|CAIDA_class|Enterprise
59799|CAIDA_class|Enterprise
59800|CAIDA_class|Enterprise
59801|CAIDA_class|Transit/Access
59802|CAIDA_class|Enterprise
59803|CAIDA_class|Transit/Access
59804|CAIDA_class|Enterprise
59807|CAIDA_class|Transit/Access
59808|CAIDA_class|Enterprise
59809|CAIDA_class|Enterprise
59811|CAIDA_class|Enterprise
59814|CAIDA_class|Enterprise
59815|CAIDA_class|Transit/Access
59817|CAIDA_class|Transit/Access
59820|CAIDA_class|Enterprise
59821|CAIDA_class|Enterprise
59823|CAIDA_class|Transit/Access
59824|CAIDA_class|Transit/Access
59825|CAIDA_class|Enterprise
59826|CAIDA_class|Enterprise
59827|CAIDA_class|Content
59828|CAIDA_class|Transit/Access
59829|CAIDA_class|Enterprise
59831|CAIDA_class|Enterprise
59832|CAIDA_class|Enterprise
59833|CAIDA_class|Enterprise
59834|CAIDA_class|Enterprise
59835|peerDB_class|Enterprise
59836|CAIDA_class|Enterprise
59837|CAIDA_class|Enterprise
59838|CAIDA_class|Enterprise
59842|peerDB_class|Content
59843|CAIDA_class|Content
59847|CAIDA_class|Transit/Access
59848|CAIDA_class|Enterprise
59849|CAIDA_class|Transit/Access
59850|CAIDA_class|Enterprise
59851|CAIDA_class|Enterprise
59852|CAIDA_class|Enterprise
59854|CAIDA_class|Enterprise
59856|CAIDA_class|Transit/Access
59858|CAIDA_class|Enterprise
59859|CAIDA_class|Enterprise
59860|CAIDA_class|Enterprise
59861|CAIDA_class|Transit/Access
59862|CAIDA_class|Enterprise
59863|CAIDA_class|Enterprise
59865|peerDB_class|Transit/Access
59866|CAIDA_class|Enterprise
59867|CAIDA_class|Enterprise
59868|CAIDA_class|Enterprise
59869|CAIDA_class|Transit/Access
59870|CAIDA_class|Transit/Access
59871|CAIDA_class|Content
59872|CAIDA_class|Enterprise
59873|CAIDA_class|Enterprise
59874|CAIDA_class|Enterprise
59876|CAIDA_class|Enterprise
59877|CAIDA_class|Enterprise
59878|CAIDA_class|Enterprise
59880|CAIDA_class|Enterprise
59881|CAIDA_class|Enterprise
59883|CAIDA_class|Enterprise
59885|CAIDA_class|Transit/Access
59886|CAIDA_class|Enterprise
59887|CAIDA_class|Enterprise
59888|CAIDA_class|Enterprise
59889|CAIDA_class|Enterprise
59890|CAIDA_class|Transit/Access
59891|peerDB_class|Content
59892|CAIDA_class|Enterprise
59895|peerDB_class|Content
59896|CAIDA_class|Enterprise
59897|CAIDA_class|Transit/Access
59898|CAIDA_class|Transit/Access
59901|CAIDA_class|Transit/Access
59902|CAIDA_class|Enterprise
59903|CAIDA_class|Enterprise
59904|CAIDA_class|Enterprise
59905|CAIDA_class|Transit/Access
59906|CAIDA_class|Enterprise
59907|CAIDA_class|Enterprise
59908|CAIDA_class|Transit/Access
59910|CAIDA_class|Enterprise
59911|CAIDA_class|Enterprise
59912|CAIDA_class|Enterprise
59913|CAIDA_class|Transit/Access
59914|CAIDA_class|Transit/Access
59915|CAIDA_class|Enterprise
59917|CAIDA_class|Enterprise
59918|CAIDA_class|Enterprise
59919|CAIDA_class|Transit/Access
59921|CAIDA_class|Transit/Access
59922|CAIDA_class|Enterprise
59923|CAIDA_class|Enterprise
59924|CAIDA_class|Transit/Access
59925|CAIDA_class|Transit/Access
59926|CAIDA_class|Transit/Access
59928|CAIDA_class|Enterprise
59930|CAIDA_class|Enterprise
59931|CAIDA_class|Transit/Access
59933|CAIDA_class|Enterprise
59934|CAIDA_class|Enterprise
59937|CAIDA_class|Enterprise
59938|CAIDA_class|Enterprise
59939|CAIDA_class|Content
59940|CAIDA_class|Transit/Access
59941|CAIDA_class|Enterprise
59943|CAIDA_class|Transit/Access
59944|CAIDA_class|Enterprise
59945|CAIDA_class|Enterprise
59946|CAIDA_class|Enterprise
59949|CAIDA_class|Enterprise
59950|CAIDA_class|Enterprise
59952|CAIDA_class|Enterprise
59953|CAIDA_class|Transit/Access
59955|CAIDA_class|Transit/Access
59957|CAIDA_class|Enterprise
59958|CAIDA_class|Transit/Access
59960|CAIDA_class|Enterprise
59961|CAIDA_class|Enterprise
59962|CAIDA_class|Enterprise
59963|CAIDA_class|Enterprise
59964|CAIDA_class|Enterprise
59965|CAIDA_class|Enterprise
59967|CAIDA_class|Enterprise
59970|CAIDA_class|Transit/Access
59971|CAIDA_class|Enterprise
59973|CAIDA_class|Enterprise
59975|CAIDA_class|Enterprise
59977|CAIDA_class|Enterprise
59979|CAIDA_class|Enterprise
59980|CAIDA_class|Content
59984|CAIDA_class|Transit/Access
59985|CAIDA_class|Transit/Access
59986|CAIDA_class|Enterprise
59987|CAIDA_class|Enterprise
59988|CAIDA_class|Enterprise
59989|CAIDA_class|Enterprise
59990|CAIDA_class|Enterprise
59992|CAIDA_class|Enterprise
59993|CAIDA_class|Transit/Access
59994|CAIDA_class|Enterprise
59995|CAIDA_class|Enterprise
59996|CAIDA_class|Enterprise
59999|CAIDA_class|Enterprise
60001|CAIDA_class|Enterprise
60002|CAIDA_class|Transit/Access
60003|CAIDA_class|Transit/Access
60004|CAIDA_class|Enterprise
60005|CAIDA_class|Enterprise
60008|CAIDA_class|Enterprise
60009|CAIDA_class|Transit/Access
60010|CAIDA_class|Transit/Access
60011|peerDB_class|Content
60012|CAIDA_class|Enterprise
60014|CAIDA_class|Enterprise
60015|CAIDA_class|Transit/Access
60016|CAIDA_class|Transit/Access
60017|CAIDA_class|Enterprise
60018|CAIDA_class|Transit/Access
60020|CAIDA_class|Transit/Access
60021|CAIDA_class|Enterprise
60022|CAIDA_class|Enterprise
60023|CAIDA_class|Enterprise
60025|CAIDA_class|Enterprise
60027|CAIDA_class|Enterprise
60028|CAIDA_class|Enterprise
60030|CAIDA_class|Enterprise
60031|CAIDA_class|Enterprise
60032|CAIDA_class|Enterprise
60033|peerDB_class|Transit/Access
60036|CAIDA_class|Enterprise
60037|CAIDA_class|Enterprise
60038|CAIDA_class|Enterprise
60039|CAIDA_class|Enterprise
60040|CAIDA_class|Enterprise
60042|CAIDA_class|Enterprise
60043|CAIDA_class|Transit/Access
60044|peerDB_class|Transit/Access
60046|CAIDA_class|Transit/Access
60049|CAIDA_class|Enterprise
60050|CAIDA_class|Enterprise
60051|CAIDA_class|Enterprise
60052|CAIDA_class|Enterprise
60054|CAIDA_class|Enterprise
60055|CAIDA_class|Enterprise
60056|CAIDA_class|Enterprise
60057|CAIDA_class|Enterprise
60058|CAIDA_class|Enterprise
60059|CAIDA_class|Enterprise
60060|CAIDA_class|Enterprise
60061|CAIDA_class|Transit/Access
60062|CAIDA_class|Enterprise
60064|CAIDA_class|Enterprise
60065|CAIDA_class|Enterprise
60066|CAIDA_class|Enterprise
60067|CAIDA_class|Enterprise
60068|CAIDA_class|Content
60071|CAIDA_class|Transit/Access
60072|CAIDA_class|Enterprise
60073|CAIDA_class|Enterprise
60075|CAIDA_class|Enterprise
60076|CAIDA_class|Enterprise
60077|CAIDA_class|Enterprise
60078|CAIDA_class|Enterprise
60080|CAIDA_class|Transit/Access
60081|CAIDA_class|Enterprise
60083|CAIDA_class|Enterprise
60085|CAIDA_class|Enterprise
60086|CAIDA_class|Enterprise
60087|CAIDA_class|Content
60088|CAIDA_class|Enterprise
60090|CAIDA_class|Enterprise
60092|CAIDA_class|Enterprise
60093|CAIDA_class|Enterprise
60094|CAIDA_class|Enterprise
60095|CAIDA_class|Enterprise
60096|CAIDA_class|Enterprise
60097|CAIDA_class|Enterprise
60098|CAIDA_class|Transit/Access
60099|CAIDA_class|Enterprise
60100|CAIDA_class|Enterprise
60101|CAIDA_class|Enterprise
60102|CAIDA_class|Enterprise
60103|CAIDA_class|Enterprise
60104|CAIDA_class|Enterprise
60105|CAIDA_class|Enterprise
60106|CAIDA_class|Enterprise
60108|CAIDA_class|Enterprise
60110|CAIDA_class|Transit/Access
60112|CAIDA_class|Enterprise
60114|CAIDA_class|Enterprise
60115|CAIDA_class|Transit/Access
60117|CAIDA_class|Content
60118|CAIDA_class|Content
60119|CAIDA_class|Transit/Access
60120|CAIDA_class|Enterprise
60121|CAIDA_class|Enterprise
60123|CAIDA_class|Transit/Access
60124|CAIDA_class|Enterprise
60126|CAIDA_class|Enterprise
60127|CAIDA_class|Enterprise
60129|CAIDA_class|Enterprise
60130|CAIDA_class|Transit/Access
60133|CAIDA_class|Transit/Access
60134|peerDB_class|Transit/Access
60135|CAIDA_class|Enterprise
60136|CAIDA_class|Enterprise
60137|CAIDA_class|Transit/Access
60138|CAIDA_class|Transit/Access
60139|CAIDA_class|Enterprise
60140|CAIDA_class|Enterprise
60142|CAIDA_class|Transit/Access
60144|CAIDA_class|Content
60145|CAIDA_class|Enterprise
60146|CAIDA_class|Enterprise
60147|CAIDA_class|Enterprise
60149|CAIDA_class|Enterprise
60150|CAIDA_class|Enterprise
60151|CAIDA_class|Enterprise
60153|CAIDA_class|Enterprise
60154|CAIDA_class|Enterprise
60156|CAIDA_class|Enterprise
60157|CAIDA_class|Transit/Access
60158|CAIDA_class|Enterprise
60159|CAIDA_class|Enterprise
60161|CAIDA_class|Enterprise
60162|CAIDA_class|Transit/Access
60163|CAIDA_class|Transit/Access
60164|CAIDA_class|Enterprise
60165|CAIDA_class|Transit/Access
60168|CAIDA_class|Transit/Access
60169|CAIDA_class|Transit/Access
60170|CAIDA_class|Enterprise
60171|peerDB_class|Transit/Access
60172|CAIDA_class|Enterprise
60173|CAIDA_class|Enterprise
60174|CAIDA_class|Enterprise
60175|CAIDA_class|Enterprise
60177|CAIDA_class|Enterprise
60181|CAIDA_class|Enterprise
60182|CAIDA_class|Enterprise
60183|CAIDA_class|Transit/Access
60185|CAIDA_class|Enterprise
60186|CAIDA_class|Transit/Access
60187|CAIDA_class|Transit/Access
60188|CAIDA_class|Enterprise
60189|CAIDA_class|Enterprise
60190|CAIDA_class|Enterprise
60191|CAIDA_class|Transit/Access
60192|CAIDA_class|Transit/Access
60193|CAIDA_class|Transit/Access
60194|CAIDA_class|Transit/Access
60195|CAIDA_class|Enterprise
60197|CAIDA_class|Enterprise
60198|CAIDA_class|Enterprise
60199|CAIDA_class|Enterprise
60200|CAIDA_class|Enterprise
60202|CAIDA_class|Transit/Access
60203|CAIDA_class|Transit/Access
60204|CAIDA_class|Enterprise
60205|peerDB_class|Content
60209|CAIDA_class|Enterprise
60211|CAIDA_class|Enterprise
60212|CAIDA_class|Enterprise
60213|CAIDA_class|Transit/Access
60214|CAIDA_class|Transit/Access
60215|CAIDA_class|Enterprise
60216|CAIDA_class|Enterprise
60217|CAIDA_class|Content
60218|CAIDA_class|Enterprise
60219|CAIDA_class|Enterprise
60220|CAIDA_class|Enterprise
60221|CAIDA_class|Enterprise
60222|CAIDA_class|Enterprise
60224|CAIDA_class|Enterprise
60225|CAIDA_class|Enterprise
60226|CAIDA_class|Enterprise
60227|CAIDA_class|Enterprise
60228|CAIDA_class|Enterprise
60229|CAIDA_class|Enterprise
60230|CAIDA_class|Transit/Access
60231|CAIDA_class|Transit/Access
60233|CAIDA_class|Enterprise
